Player Name,Player Reference,Starter,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Game Reference,Team,Period
Anthony Gill,gillan01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401100IND,WAS,game
Myles Turner,turnemy01,True,30:45,.551,.500,.333,.200,19.9,20.6,20.3,15.6,0.0,5.5,10.9,24.7,119,103,1.5,202401100IND,IND,game
Obi Toppin,toppiob01,True,27:59,.750,.750,.600,.000,3.6,19.4,12.0,16.8,0.0,0.0,16.7,17.8,122,107,3.3,202401100IND,IND,game
Bruce Brown,brownbr01,True,27:13,.606,.500,.182,.455,0.0,29.9,15.9,32.9,1.8,3.1,0.0,20.1,144,98,10.7,202401100IND,IND,game
Andrew Nembhard,nembhan01,True,26:11,.125,.125,.125,.000,7.8,0.0,3.7,23.4,3.7,0.0,38.5,20.6,46,106,-17.0,202401100IND,IND,game
Aaron Nesmith,nesmiaa01,True,24:11,.506,.444,.556,.222,0.0,11.2,6.0,5.7,0.0,0.0,0.0,17.0,114,110,-4.3,202401100IND,IND,game
Bennedict Mathurin,mathube01,False,28:22,.484,.308,.077,.615,7.2,16.0,11.8,0.0,1.7,0.0,5.7,25.7,108,105,-6.2,202401100IND,IND,game
T.J. McConnell,mccontj01,False,21:49,.700,.700,.000,.000,0.0,8.3,4.4,68.8,4.4,0.0,0.0,19.0,159,102,14.4,202401100IND,IND,game
Buddy Hield,hieldbu01,False,18:47,.000,.000,.600,.000,5.4,9.6,7.7,24.9,0.0,0.0,16.7,13.3,48,111,-13.1,202401100IND,IND,game
Jordan Nwora,nworajo01,False,17:28,.643,.643,.286,.000,0.0,25.9,13.7,0.0,0.0,0.0,0.0,16.6,125,105,-3.0,202401100IND,IND,game
Isaiah Jackson,jacksis01,False,17:15,.904,1.000,.000,1.500,11.8,5.3,8.3,9.3,2.8,14.6,23.1,20.8,134,96,9.5,202401100IND,IND,game
Kendall Brown,brownke03,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401100IND,IND,game
James Johnson,johnsja01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401100IND,IND,game
Ben Sheppard,sheppbe01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401100IND,IND,game
Jalen Smith,smithja04,False,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,202401100IND,IND,game
Oscar Tshiebwe,tshieos01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401100IND,IND,game
Zion Williamson,willizi01,True,29:42,.669,.667,.000,.417,3.8,13.5,9.0,27.5,1.6,0.0,22.0,25.9,121,110,-0.5,202401100GSW,NOP,game
CJ McCollum,mccolcj01,True,26:15,.504,.462,.538,.154,0.0,11.4,6.1,32.6,3.7,3.7,0.0,22.4,138,104,7.0,202401100GSW,NOP,game
Herbert Jones,joneshe01,True,23:21,.857,.857,1.000,.000,4.9,17.1,11.4,18.0,2.1,8.2,12.5,14.5,160,103,14.2,202401100GSW,NOP,game
Brandon Ingram,ingrabr01,True,22:39,.505,.458,.250,.167,5.0,17.7,11.8,4.9,2.2,0.0,13.4,27.8,99,107,-12.7,202401100GSW,NOP,game
Jonas Valančiūnas,valanjo01,True,21:10,.756,.769,.231,.154,21.6,23.6,22.7,13.5,4.6,4.5,0.0,27.8,164,97,14.0,202401100GSW,NOP,game
Trey Murphy III,murphtr02,False,24:14,.615,.615,.846,.000,14.1,4.1,8.8,28.2,0.0,4.0,0.0,22.7,155,115,8.5,202401100GSW,NOP,game
Dyson Daniels,daniedy01,False,22:29,.820,.875,.500,.500,0.0,13.3,7.1,13.5,2.2,0.0,17.0,11.1,144,109,1.4,202401100GSW,NOP,game
Jordan Hawkins,hawkijo01,False,21:11,.778,.778,.556,.000,0.0,4.7,2.5,10.6,0.0,0.0,0.0,18.0,161,117,4.7,202401100GSW,NOP,game
Larry Nance Jr.,nancela02,False,18:55,1.087,1.500,1.000,4.000,6.0,21.1,14.1,4.9,5.2,5.1,26.6,8.4,157,96,9.0,202401100GSW,NOP,game
Naji Marshall,marshna01,False,13:23,.872,.833,.000,.333,0.0,22.4,12.0,19.9,3.6,0.0,12.7,24.9,155,102,10.6,202401100GSW,NOP,game
Cody Zeller,zelleco01,False,7:55,1.000,1.000,.000,.000,28.9,12.6,20.2,16.9,0.0,0.0,25.0,21.4,155,114,4.3,202401100GSW,NOP,game
Jeremiah Robinson-Earl,robinje02,False,6:03,,,,,0.0,16.5,8.8,0.0,0.0,15.9,,0.0,0,104,0.7,202401100GSW,NOP,game
E.J. Liddell,liddeej01,False,2:43,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,0,119,-26.3,202401100GSW,NOP,game
Jose Alvarado,alvarjo01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401100GSW,NOP,game
Jonathan Kuminga,kuminjo01,True,28:19,.622,.571,.143,.857,0.0,12.1,5.7,21.0,0.0,3.1,23.7,18.8,106,144,-4.5,202401100GSW,GSW,game
Brandin Podziemski,podzibr01,True,25:27,.167,.167,.333,.000,11.8,26.9,18.9,10.2,0.0,0.0,25.0,13.2,61,142,-13.8,202401100GSW,GSW,game
Stephen Curry,curryst01,True,25:11,.508,.423,.615,.308,0.0,4.5,2.1,36.4,1.9,0.0,16.9,29.7,104,144,-0.1,202401100GSW,GSW,game
Klay Thompson,thompkl01,True,24:09,.650,.650,.700,.000,4.1,14.2,8.8,13.7,0.0,3.7,23.1,22.7,102,143,-1.1,202401100GSW,GSW,game
Kevon Looney,looneke01,True,18:39,.902,1.000,.000,.667,10.7,30.6,20.0,0.0,0.0,4.8,0.0,8.8,185,138,-1.2,202401100GSW,GSW,game
Moses Moody,moodymo01,False,24:47,.569,.556,.444,.056,4.0,4.6,4.3,0.0,2.0,0.0,0.0,31.4,119,143,1.1,202401100GSW,GSW,game
Andrew Wiggins,wiggian01,False,22:57,.313,.313,.375,.000,0.0,10.0,4.6,12.0,0.0,0.0,11.1,16.5,73,146,-12.8,202401100GSW,GSW,game
Trayce Jackson-Davis,jackstr02,False,21:51,.830,.818,.000,.091,13.7,10.5,12.2,11.4,2.2,4.1,8.0,24.0,153,139,11.4,202401100GSW,GSW,game
Cory Joseph,josepco01,False,17:19,.333,.333,.667,.000,11.5,6.6,9.2,15.3,0.0,0.0,40.0,12.2,76,147,-12.4,202401100GSW,GSW,game
Dario Šarić,saricda01,False,13:30,.515,.333,.667,.667,7.4,16.9,11.9,30.1,3.6,0.0,34.0,18.4,97,136,-3.2,202401100GSW,GSW,game
Gui Santos,santogu01,False,9:56,.258,.000,1.000,.667,0.0,34.5,16.1,12.4,0.0,0.0,0.0,16.5,79,141,-9.6,202401100GSW,GSW,game
Lester Quinones,quinole01,False,7:55,.375,.375,.750,.000,12.6,0.0,6.7,18.4,0.0,0.0,0.0,21.3,106,149,-4.1,202401100GSW,GSW,game
Draymond Green,greendr01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401100GSW,GSW,game
Jeremy Sochan,sochaje01,True,28:22,.500,.500,.133,.000,3.8,11.3,7.6,9.1,0.0,0.0,6.3,24.4,100,114,-10.0,202401100DET,SAS,game
Devin Vassell,vassede01,True,27:28,.581,.542,.417,.333,0.0,11.7,5.9,22.7,1.8,0.0,6.8,23.3,120,110,-1.6,202401100DET,SAS,game
Tre Jones,jonestr01,True,27:05,.583,.556,.111,.111,0.0,7.9,4.0,22.1,0.0,2.8,17.5,18.3,108,113,-7.4,202401100DET,SAS,game
Victor Wembanyama,wembavi01,True,21:02,.440,.375,.250,.313,15.6,45.6,30.8,64.6,0.0,0.0,0.0,37.5,123,106,11.4,202401100DET,SAS,game
Julian Champagnie,champju02,True,20:55,.333,.333,.667,.000,5.2,15.3,10.3,4.9,4.6,0.0,0.0,6.2,104,103,-6.1,202401100DET,SAS,game
Keldon Johnson,johnske04,False,24:54,.738,.563,.250,1.000,0.0,4.3,2.2,14.0,3.9,3.0,0.0,20.0,162,105,7.4,202401100DET,SAS,game
Dominick Barlow,barlodo01,False,24:03,.652,.625,.000,.125,13.6,22.2,17.9,20.5,0.0,6.2,0.0,15.2,154,106,4.4,202401100DET,SAS,game
Malaki Branham,branhma01,False,20:55,.444,.357,.429,.286,5.2,5.1,5.2,15.5,0.0,0.0,11.3,18.4,103,116,-11.1,202401100DET,SAS,game
Cedi Osman,osmande01,False,20:51,.751,.750,.500,.500,5.2,25.6,15.5,17.4,4.6,0.0,0.0,15.2,161,101,9.3,202401100DET,SAS,game
Doug McDermott,mcderdo01,False,14:58,1.167,1.167,.833,.000,0.0,14.3,7.2,0.0,0.0,0.0,0.0,17.4,205,114,15.3,202401100DET,SAS,game
Blake Wesley,weslebl01,False,6:27,1.014,1.000,.000,.250,0.0,16.5,8.4,0.0,0.0,0.0,0.0,29.8,208,112,11.5,202401100DET,SAS,game
Mamadi Diakite,diakima01,False,1:30,.568,,,,0.0,71.1,36.0,0.0,0.0,0.0,0.0,25.4,123,101,-4.0,202401100DET,SAS,game
Sandro Mamukelashvili,mamuksa01,False,1:30,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,117,-11.8,202401100DET,SAS,game
Devonte' Graham,grahade01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401100DET,SAS,game
Bojan Bogdanović,bogdabo02,True,32:43,.731,.731,.385,.000,0.0,6.7,3.3,9.1,1.5,0.0,23.5,22.3,98,132,-4.7,202401100DET,DET,game
Killian Hayes,hayeski01,True,31:31,.250,.250,.000,.000,3.4,10.4,6.8,44.6,0.0,0.0,11.1,12.3,102,135,-7.4,202401100DET,DET,game
Jaden Ivey,iveyja01,True,30:25,.470,.444,.556,.278,0.0,10.8,5.3,23.9,3.2,4.7,4.7,29.9,99,123,2.1,202401100DET,DET,game
Jalen Duren,durenja01,True,30:19,.639,.625,.000,.063,7.0,36.0,21.3,11.2,0.0,0.0,5.7,24.7,122,129,-1.7,202401100DET,DET,game
Isaiah Livers,liveris01,True,17:05,1.000,1.000,1.000,.000,12.5,12.8,12.6,7.3,2.8,0.0,0.0,7.5,191,128,5.6,202401100DET,DET,game
Kevin Knox,knoxke01,False,23:37,.545,.545,.455,.000,13.5,4.6,9.1,0.0,0.0,0.0,0.0,20.0,115,136,-6.6,202401100DET,DET,game
Alec Burks,burksal01,False,19:35,.508,.423,.385,.308,0.0,11.1,5.5,15.4,0.0,0.0,6.3,34.6,101,134,-7.0,202401100DET,DET,game
James Wiseman,wisemja01,False,17:29,.798,1.000,.000,2.000,0.0,18.7,9.3,20.0,0.0,0.0,0.0,4.6,180,133,-2.6,202401100DET,DET,game
Marcus Sasser,sassema01,False,16:29,.429,.429,.143,.000,6.5,6.6,6.5,41.3,0.0,0.0,12.5,20.9,103,135,-8.4,202401100DET,DET,game
Ausar Thompson,thompau01,False,15:02,.233,.167,.500,.167,0.0,43.5,21.5,7.8,0.0,4.8,13.4,21.3,51,123,-19.7,202401100DET,DET,game
Joe Harris,harrijo01,False,5:45,,,,,0.0,19.0,9.4,0.0,0.0,0.0,,0.0,0,133,-14.6,202401100DET,DET,game
Marvin Bagley III,baglema01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401100DET,DET,game
Isaiah Stewart,stewais01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401100DET,DET,game
Keegan Murray,murrake02,True,31:36,.694,.694,.389,.000,0.0,19.4,10.2,15.6,0.0,3.1,0.0,25.3,151,107,7.3,202401100CHO,SAC,game
De'Aaron Fox,foxde01,True,28:14,.638,.679,.500,.143,0.0,3.6,1.9,15.7,1.9,3.5,6.3,25.0,128,107,4.8,202401100CHO,SAC,game
Domantas Sabonis,sabondo01,True,27:58,.767,.731,.154,.462,4.1,32.9,19.3,39.3,0.0,3.5,11.3,28.0,153,103,16.5,202401100CHO,SAC,game
Harrison Barnes,barneha02,True,22:18,.750,.750,1.000,.000,5.1,4.6,4.8,5.2,0.0,0.0,20.0,10.0,132,114,-2.7,202401100CHO,SAC,game
Kevin Huerter,huertke01,True,0:41,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,111,-37.2,202401100CHO,SAC,game
Malik Monk,monkma01,False,29:48,.622,.500,.385,.538,0.0,13.7,7.2,17.7,0.0,6.6,5.9,25.4,138,106,4.2,202401100CHO,SAC,game
Trey Lyles,lylestr01,False,21:11,.694,.750,1.000,1.000,5.4,19.3,12.7,10.9,0.0,0.0,14.8,14.2,134,110,0.8,202401100CHO,SAC,game
Juan Toscano-Anderson,toscaju01,False,16:41,.250,.250,.250,.000,6.9,12.2,9.7,0.0,0.0,5.9,0.0,10.6,79,107,-11.7,202401100CHO,SAC,game
Alex Len,lenal01,False,15:31,.667,.667,.000,.000,29.5,39.5,34.8,9.2,3.4,6.3,14.3,20.0,139,91,5.3,202401100CHO,SAC,game
Colby Jones,jonesco02,False,13:54,.000,.000,1.000,.000,8.2,0.0,3.9,0.0,0.0,0.0,0.0,6.4,48,116,-13.2,202401100CHO,SAC,game
Chris Duarte,duartch01,False,13:45,.000,.000,.000,.000,8.3,7.4,7.8,15.2,0.0,0.0,0.0,6.5,93,113,-9.8,202401100CHO,SAC,game
Keon Ellis,elliske01,False,9:21,.500,.500,1.000,.000,0.0,10.9,5.8,12.6,0.0,10.5,0.0,14.2,128,103,-0.9,202401100CHO,SAC,game
JaVale McGee,mcgeeja01,False,4:31,.592,.400,.000,.800,100.0,67.8,83.6,0.0,0.0,0.0,22.8,86.1,118,96,-7.0,202401100CHO,SAC,game
Davion Mitchell,mitchda01,False,4:31,.000,.000,.000,.000,0.0,22.6,11.9,0.0,0.0,0.0,0.0,9.8,0,108,-22.5,202401100CHO,SAC,game
Sasha Vezenkov,vezenal01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401100CHO,SAC,game
Miles Bridges,bridgmi02,True,33:57,.571,.571,.381,.000,3.0,20.2,11.1,40.7,1.5,0.0,12.5,33.3,110,130,4.7,202401100CHO,CHO,game
Terry Rozier,roziete01,True,31:33,.628,.536,.429,.571,0.0,14.5,6.8,11.8,1.7,2.8,0.0,26.1,134,130,6.0,202401100CHO,CHO,game
Brandon Miller,millebr02,True,27:57,.689,.700,.600,.200,0.0,4.1,1.9,13.0,0.0,0.0,0.0,18.3,140,139,2.1,202401100CHO,CHO,game
Nick Richards,richani01,True,26:21,.680,.600,.000,.400,15.5,21.7,18.4,18.5,0.0,3.4,14.5,12.3,148,131,-0.8,202401100CHO,CHO,game
Bryce McGowens,mcgowbr01,True,10:24,.694,.750,1.000,1.000,0.0,22.0,10.4,15.2,0.0,0.0,25.8,17.5,107,133,-3.2,202401100CHO,CHO,game
Nick Smith Jr.,smithni01,False,25:09,.346,.333,.533,.133,0.0,13.6,6.4,7.0,0.0,0.0,11.2,33.4,65,135,-19.1,202401100CHO,CHO,game
Nathan Mensah,mensana01,False,21:39,.500,.500,.000,.000,4.7,15.8,10.0,6.8,0.0,4.1,33.3,6.5,93,132,-10.2,202401100CHO,CHO,game
JT Thor,thorjt01,False,20:46,.143,.143,.286,.000,9.8,16.5,13.0,0.0,0.0,0.0,0.0,15.9,51,134,-19.7,202401100CHO,CHO,game
James Bouknight,bouknja01,False,19:47,.500,.500,.750,.000,0.0,0.0,0.0,8.8,0.0,0.0,0.0,19.0,105,140,-6.1,202401100CHO,CHO,game
Ish Smith,smithis01,False,16:01,.333,.333,.000,.000,0.0,7.1,3.4,0.0,0.0,0.0,0.0,8.8,69,137,-15.8,202401100CHO,CHO,game
Leaky Black,blackle01,False,6:26,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,140,-11.9,202401100CHO,CHO,game
Frank Ntilikina,ntilila01,False,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,202401100CHO,CHO,game
Jabari Smith Jr.,smithja05,True,47:25,.643,.643,.643,.000,4.8,29.7,17.5,2.8,0.0,2.3,12.5,14.4,112,113,-0.9,202401100CHI,HOU,game
Fred VanVleet,vanvlfr01,True,42:09,.482,.447,.737,.211,0.0,15.4,7.9,32.1,1.1,7.9,8.8,23.1,106,109,3.3,202401100CHI,HOU,game
Alperen Şengün,sengual01,True,41:12,.555,.579,.158,.421,5.5,18.4,12.1,19.0,2.3,0.0,8.2,25.5,111,111,1.5,202401100CHI,HOU,game
Jalen Green,greenja05,True,39:33,.463,.474,.368,.053,2.9,13.7,8.4,28.8,1.2,0.0,9.3,23.2,100,115,-0.4,202401100CHI,HOU,game
Jae'Sean Tate,tateja01,True,17:53,.387,.333,.667,.667,6.3,6.0,6.2,0.0,0.0,0.0,0.0,9.3,95,120,-8.8,202401100CHI,HOU,game
Cam Whitmore,whitmca01,False,32:58,.621,.583,.417,.167,3.4,13.1,8.4,4.2,2.9,0.0,7.2,18.0,118,111,1.9,202401100CHI,HOU,game
Jeff Green,greenje02,False,19:00,.827,.800,.200,.200,5.9,11.4,8.7,7.6,0.0,0.0,15.5,14.5,140,118,0.6,202401100CHI,HOU,game
Amen Thompson,thompam01,False,13:36,.429,.429,.429,.000,0.0,15.9,8.1,32.2,3.5,0.0,22.2,28.3,80,109,-5.5,202401100CHI,HOU,game
Aaron Holiday,holidaa01,False,11:14,.515,.333,.333,.667,10.0,9.6,9.8,0.0,8.5,0.0,34.0,22.4,78,98,-2.0,202401100CHI,HOU,game
Reggie Bullock,bullore01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401100CHI,HOU,game
Jock Landale,landajo01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401100CHI,HOU,game
Boban Marjanović,marjabo01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401100CHI,HOU,game
Coby White,whiteco01,True,43:17,.747,.706,.647,.412,0.0,10.4,5.1,31.6,0.0,2.2,16.6,24.6,128,112,7.3,202401100CHI,CHI,game
DeMar DeRozan,derozde01,True,42:31,.439,.342,.316,.316,0.0,10.6,5.2,13.9,0.0,0.0,4.4,23.5,95,113,-7.5,202401100CHI,CHI,game
Zach LaVine,lavinza01,True,41:14,.709,.667,.533,.400,2.6,32.8,17.4,28.4,3.5,2.3,18.5,23.2,122,99,8.5,202401100CHI,CHI,game
Nikola Vučević,vucevni01,True,40:30,.529,.529,.294,.000,8.0,33.4,20.4,13.0,0.0,2.3,0.0,18.5,118,107,-0.9,202401100CHI,CHI,game
Alex Caruso,carusal01,True,32:17,.475,.400,.900,.600,6.7,14.0,10.3,13.3,1.5,2.9,0.0,17.3,116,107,-0.5,202401100CHI,CHI,game
Patrick Williams,willipa01,False,28:37,.417,.417,.500,.000,0.0,0.0,0.0,4.8,5.0,0.0,25.0,12.3,64,104,-5.6,202401100CHI,CHI,game
Ayo Dosunmu,dosunay01,False,18:01,.500,.500,.500,.000,12.0,12.5,12.3,26.6,0.0,0.0,0.0,19.6,123,113,3.2,202401100CHI,CHI,game
Andre Drummond,drumman01,False,12:30,1.000,1.000,.000,.000,0.0,0.0,0.0,12.6,7.6,0.0,60.0,17.7,66,98,-1.9,202401100CHI,CHI,game
Dalen Terry,terryda01,False,6:03,1.500,1.500,1.000,.000,0.0,0.0,0.0,26.4,0.0,0.0,0.0,7.3,280,114,12.6,202401100CHI,CHI,game
Jevon Carter,carteje01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401100CHI,CHI,game
Torrey Craig,craigto01,False,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,202401100CHI,CHI,game
Terry Taylor,taylote01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401100CHI,CHI,game
Anthony Edwards,edwaran01,True,45:43,.542,.500,.240,.160,0.0,15.1,7.5,11.1,0.0,0.0,15.7,32.6,94,129,-4.6,202401100BOS,MIN,game
Karl-Anthony Towns,townska01,True,44:21,.623,.529,.412,.412,2.5,31.2,16.7,20.8,2.3,0.0,4.7,22.3,133,120,7.6,202401100BOS,MIN,game
Nickeil Alexander-Walker,alexani01,True,40:19,.845,.813,.625,.250,5.6,5.7,5.7,10.5,1.3,3.1,10.1,11.5,159,125,6.0,202401100BOS,MIN,game
Kyle Anderson,anderky01,True,39:14,.618,.583,.000,.333,5.7,17.6,11.6,19.6,1.3,3.1,0.0,16.5,143,123,5.0,202401100BOS,MIN,game
Jaden McDaniels,mcdanja02,True,24:08,.313,.313,.500,.000,0.0,4.8,2.4,5.5,0.0,0.0,11.1,17.5,62,131,-15.7,202401100BOS,MIN,game
Naz Reid,reidna01,False,37:26,.598,.567,.467,.133,9.0,21.5,15.2,12.5,0.0,9.9,5.9,21.2,126,120,5.9,202401100BOS,MIN,game
Jordan McLaughlin,mclaujo01,False,16:44,.600,.600,.600,.000,0.0,13.8,6.8,0.0,0.0,0.0,0.0,14.0,116,129,-2.7,202401100BOS,MIN,game
Shake Milton,miltosh01,False,9:19,.410,.500,.000,.500,0.0,24.7,12.2,0.0,0.0,13.2,0.0,12.3,80,117,-0.7,202401100BOS,MIN,game
Troy Brown Jr.,browntr01,False,7:46,.333,.333,.667,.000,0.0,14.8,7.3,18.4,0.0,0.0,0.0,18.1,85,129,-5.5,202401100BOS,MIN,game
Luka Garza,garzalu01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401100BOS,MIN,game
Leonard Miller,millele01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401100BOS,MIN,game
Josh Minott,minotjo01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401100BOS,MIN,game
Wendell Moore Jr.,moorewe01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401100BOS,MIN,game
Daishen Nix,nixda01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401100BOS,MIN,game
Derrick White,whitede01,True,43:24,.379,.318,.455,.182,5.3,10.4,7.9,20.7,0.0,0.0,14.4,15.2,97,122,-7.6,202401100BOS,BOS,game
Jaylen Brown,brownja02,True,43:09,.806,.688,.438,.813,2.7,26.1,14.5,13.2,2.4,2.0,8.4,26.1,154,112,15.2,202401100BOS,BOS,game
Jayson Tatum,tatumja01,True,42:15,.700,.615,.423,.538,0.0,10.7,5.4,11.1,1.2,0.0,3.0,37.3,138,119,12.2,202401100BOS,BOS,game
Jrue Holiday,holidjr01,True,39:54,.400,.400,.667,.000,2.9,11.3,7.1,16.4,2.6,2.2,11.8,20.2,86,114,-3.2,202401100BOS,BOS,game
Al Horford,horfoal01,True,38:16,.563,.563,.750,.000,3.0,20.6,11.9,19.9,0.0,0.0,11.1,11.2,123,120,1.9,202401100BOS,BOS,game
Luke Kornet,kornelu01,False,18:18,.820,.750,.000,.500,12.6,18.5,15.6,0.0,0.0,4.7,0.0,12.7,179,116,5.5,202401100BOS,BOS,game
Sam Hauser,hausesa01,False,17:58,.500,.500,.833,.000,0.0,25.1,12.7,0.0,0.0,4.8,0.0,15.9,97,115,-1.4,202401100BOS,BOS,game
Payton Pritchard,pritcpa01,False,16:22,.375,.375,.750,.000,0.0,6.9,3.5,9.1,0.0,0.0,0.0,11.6,88,123,-5.6,202401100BOS,BOS,game
Oshae Brissett,brissos01,False,5:24,,,,,0.0,41.8,21.1,0.0,0.0,0.0,,0.0,0,116,-5.2,202401100BOS,BOS,game
Dalano Banton,bantoda01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401100BOS,BOS,game
